7752 Snedsted
7755 Bedsted Thy
7760 Hurup Thy
7770 Vestervig
7790 Thyholm
7800 Skive
7830 Vinderup
7840 Højslev
7850 Stoholm Jyll
7860 Spøttrup
7870 Roslev
7884 Fur
7900 Nykøbing M
7950 Erslev
7960 Karby
7970 Redsted M
7980 Vils
7990 Øster Assels
7992 Sydjylland/Fyn USF P
7993 Sydjylland/Fyn USF B
7996 Fakturaservice
7997 Fakturascanning
7999 Kommunepost
8000 Aarhus C
8100 Aarhus C
8200 Aarhus N
8210 Aarhus V
8220 Brabrand
8229 Risskov Ø
8230 Åbyhøj
8240 Risskov
8245 Risskov Ø
8250 Egå
8260 Viby J
8270 Højbjerg
8300 Odder
8305 Samsø
8310 Tranbjerg J
8320 Mårslet
8330 Beder
8340 Malling
8350 Hundslund
8355 Solbjerg
8361 Hasselager
8362 Hørning
8370 Hadsten
8380 Trige
8381 Tilst
8382 Hinnerup
8400 Ebeltoft
8410 Rønde
8420 Knebel
8444 Balle
8450 Hammel
8462 Harlev J
8464 Galten
8471 Sabro
8472 Sporup
8500 Grenaa
8520 Lystrup
8530 Hjortshøj
8541 Skødstrup
8543 Hornslet
8544 Mørke
8550 Ryomgård
8560 Kolind
8570 Trustrup
8581 Nimtofte
8585 Glesborg
8586 Ørum Djurs
8592 Anholt
8600 Silkeborg
8620 Kjellerup
8632 Lemming
8641 Sorring
8643 Ans By
8653 Them
8654 Bryrup
8660 Skanderborg
8670 Låsby
8680 Ry
8700 Horsens
8721 Daugård
8722 Hedensted
8723 Løsning
8732 Hovedgård
8740 Brædstrup
8751 Gedved
8752 Østbirk
8762 Flemming
8763 Rask Mølle
8765 Klovborg
8766 Nørre Snede
8781 Stenderup
8783 Hornsyld
8800 Viborg
8830 Tjele
8831 Løgstrup
8832 Skals
8840 Rødkærsbro
8850 Bjerringbro
8860 Ulstrup
8870 Langå
8881 Thorsø
8882 Fårvang
8883 Gjern
8900 Randers C
8920 Randers NV
8930 Randers NØ
8940 Randers SV
8950 Ørsted
8960 Randers SØ
8961 Allingåbro
8963 Auning
8970 Havndal
8981 Spentrup
8983 Gjerlev J
8990 Fårup
9000 Aalborg
9029 Aalborg
9100 Aalborg
9200 Aalborg SV
9210 Aalborg SØ
9220 Aalborg Øst
9230 Svenstrup J
9240 Nibe
9260 Gistrup
9270 Klarup
9280 Storvorde
9293 Kongerslev
9300 Sæby
9310 Vodskov
9320 Hjallerup
9330 Dronninglund
9340 Asaa
9352 Dybvad
9362 Gandrup
9370 Hals
9380 Vestbjerg
9381 Sulsted
9382 Tylstrup
9400 Nørresundby
9430 Vadum
9440 Aabybro
9460 Brovst
9480 Løkken
9490 Pandrup
9492 Blokhus
